region,cluster,Drd1,Drd2,Drd3,Drd4,Drd5,Htr1a,Htr1b,Htr1d,Htr1f,Htr2a,Htr2c,Htr3a,Htr4,Htr6,Htr7,Chrm1,Chrm2,Chrm3,Chrm4,Chrm5,Chrna2,Chrna4,Chrna5,Chrna7,Chrnb2,Adra1a,Adra1b,Adra2a,Adra2c,Adrb1,Adrb2,Hrh1,Hrh2,Hrh3,Adora1,Adora2a,Cnr1,Oprk1,Oprd1,Oprm1,Npy1r,Npy2r,subclass
ALM,Vip Lmo1 Myl1,0.11804970921763465,0.008306077013976025,0.0,0.043980472944538364,0.0,0.05328293442552597,0.0,0.0,0.021156203854389263,0.00010240442687738213,0.062390809528623914,1.4154328999949046,0.06868980062310077,0.03351061672997374,0.09228150796198142,0.3659701924663266,0.0,0.32020288764496596,0.0009048691698830372,0.0,0.0116283527033408,0.7733314991854484,0.026030605705927128,0.08245634398879682,0.17426624606223753,0.010700795924149461,0.5725360909745375,0.10881827037196996,0.03203303370347495,0.02294544332591048,0.0,0.009121384236391488,0.3647536320014679,0.08152141689376616,0.02081059612670816,0.0,2.4194260319341496,0.0,0.00011184097572217003,0.31723081626494565,0.9142370236185008,0.42743319174079414,Vip
ALM,Vip Ptprt Pkp2,0.004363415385452137,0.002460234118263543,0.0,0.02801014652246032,0.0,0.013337942341329586,0.0,0.0,7.943509342944021e-05,7.086885432004225e-05,0.38706835004000023,0.29696836993751924,0.1323990758928576,0.020402867353775875,0.06786839850780259,0.3511913482618812,0.03768011538648769,0.3381220333114176,0.016168466434100096,0.001365569065203066,0.0,0.4414088487821036,0.08408573413554819,0.05679760063608917,0.15456197104770364,0.0438291999768888,0.34644259011162903,0.06677347693398848,0.03748877413215254,0.0829592381989745,0.0,0.0011499012581445655,0.2046977881477017,0.05087033998608621,0.05105288421457632,3.540110849922835e-05,1.4610805644814713,0.002120992902996961,0.0,0.47945020698365964,1.0593355035049141,1.433269397177294,Vip
ALM,Vip Pygm C1ql1,0.02403716744615666,0.015044603940893332,0.0,0.0,6.78903098982705e-05,0.0,0.0,0.0,0.06270670213012552,0.006340196084176442,0.4128184098695052,0.7230239722703449,0.017797758947695072,0.010889854206540773,0.1407600389198263,0.2627734198886484,0.010911194886760102,0.1315617618862384,0.02920516575496259,0.0,0.0,0.26762037236780434,0.5857209185662225,0.02340368861782337,0.1331726547931382,0.33451288064743934,0.7892905935088783,0.06922048513638801,0.1061657656976823,0.2646978379799314,0.0,0.12259651375990957,0.27234943940109285,0.3562510844662046,0.03035945880417512,0.0,2.3759213076086767,0.06062597011693511,0.0,0.1344872571672594,1.0757174440715276,0.16849403241205246,Vip
ALM,Vip Rspo1 Itga4,0.047682687267313464,0.05108378798288159,0.0,0.0028167083763764216,0.0,0.0008226623520844924,0.0,0.0,0.011883398544892603,0.0,0.7529575923523597,0.9406533602987733,0.09715642353251973,0.049309176978586215,0.1485506149184802,0.13484447527643362,0.0,0.3300257454496728,0.027266586092094664,0.00013328975708368245,0.0,0.5374701332115455,0.39663991670293186,0.02285496917690501,0.1674096377742987,0.08713046051432058,1.0336222862475952,0.037800762497852004,0.08513099889961828,0.19280951095193113,0.0,0.013180867183631876,0.261001490703477,0.20845182038388926,0.0015060914186026014,0.0,2.4634725485432107,0.0,0.0,0.042048476986307176,0.949602758724638,0.051458484594891093,Vip
ALM,Vip Rspo4 Rxfp1 Chat,0.019089007253980446,0.0,0.0,0.05155349118406654,0.0,0.011811669594503945,0.0,0.0,0.0,0.018628975792571705,0.8285855135375445,0.5586876602768894,0.07058825710638567,0.013872973156365417,0.1948516003919469,0.24405455225907552,0.0,0.27666326203254576,0.06612820611937373,0.009562624697458623,0.00010796167147731313,0.30499495453139674,0.44416204492493616,0.031889424633820995,0.19273676834525424,0.10359128690915599,0.6953330354047524,0.1513624456470585,0.0906738371494146,0.11386419272193,0.0,0.0,0.09904217406963348,0.2822386591395511,0.06369761246432623,0.0,2.1551268941683275,0.02067165060480328,0.0,0.1863064373979492,1.088720346094959,0.8313186475107689,Vip
VISp,L2/3 IT ALM Macc1 Lrg1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L2/3 IT
VISp,L2/3 IT ALM Ptrf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L2/3 IT
VISp,L2/3 IT ALM Sla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L2/3 IT
VISp,L2/3 IT VISp Adamts2,0.00021354702251151638,0.0,0.0,0.01115162990198718,3.402531361715748e-05,0.10702052370176413,0.005189724426277461,0.0,0.0003505413310830855,0.05157649905335509,0.001456243230098268,0.00010401779562368173,0.0011917413986685436,0.022942945779991505,0.031209369535120438,0.7711435318149361,3.197241181452335e-05,0.2964120277812312,0.05829513995946411,0.00042373124909693156,0.00323268810288097,0.006338436528648277,0.0,0.010488964947763343,0.05518817255777015,0.001298311052622261,0.005105731736233765,0.0717577697906513,0.20340240236931148,0.16440301531391074,0.009502341693433572,0.2530711768931619,0.10335640384144577,0.044835292914732504,0.21005491255724532,0.00022204562644914154,0.5281681288245269,3.0228097539447205e-05,0.009144655542850126,0.022901465859852258,0.41130273376394744,0.02920113590541692,L2/3 IT
VISp,L2/3 IT VISp Agmat,0.0028008495740322625,7.2545935507693e-06,0.0,0.037497157963213484,0.0002726032937337759,0.03379190551876935,0.006150840626204545,0.0,8.310413152420843e-05,0.06264624625845246,0.002737307468046461,0.0016234183413083396,0.0003342975960973201,0.024629272014187173,0.09879705941370259,0.7742369221691077,0.06610572596712284,0.3309018996678442,0.08699813118014187,0.0012312111650298128,0.0011956485001683467,0.019750049622838176,0.0003693205114035388,0.008590699279321918,0.061819924258312994,0.006007172591245108,0.03586496527982742,0.014577547258766746,0.18793154999327402,0.2529627891023443,0.00843474927257933,0.3017811777538516,0.15652697328910622,0.025391971090962317,0.4687688621968843,1.6565228133228273e-05,0.5352382772493454,0.0007744430085770573,0.014346317694523159,0.024080036954013666,0.6308613780125414,0.00600264044397441,L2/3 IT
VISp,L2/3 IT VISp Rrad,6.0058537122432706e-05,0.0,0.0,0.02513984824295056,0.0010767691502745996,0.10499576514750503,0.00965648311428075,0.0,0.00023047296675155217,0.13179548558525864,0.0,4.287733540006291e-05,0.0021834625941147406,0.0105061510809702,0.013016657233191406,0.5584671751304631,0.012906738096841624,0.3118656284770977,0.07427398723318612,0.0,0.0014512976720975404,0.005621469422860884,3.2481317218161016e-05,0.011408377178289169,0.0423051547357682,0.00010140083452143123,0.003391887011708428,0.04666503125987277,0.0653189530101055,0.304100702303467,0.0003922746563051726,0.2049091115298921,0.08782252614603744,0.024046349827666222,0.4592017590826659,0.0,0.4464197493262669,0.0,0.003784191251771938,0.008384573073350795,0.35087448691530193,0.022035821215195008,L2/3 IT
VISp,Lamp5 Fam19a1 Pax6,0.02970386638537104,0.00012178945587133955,0.0,0.0,0.0,0.0007455763161717575,0.0,0.0,0.0,0.01873872069623683,0.03186499178017215,0.722743933443893,0.05014431278005361,0.0264915606789783,0.12494428986324628,0.309653004763721,0.0,0.13200686056651068,0.010468542088472055,0.0,0.0,0.6503613742451068,0.0252137608072172,0.7696824671416531,0.11905757700130815,0.4149812507646082,0.3336273841227508,0.02087654765628515,0.0914967240425605,0.02557674518238988,0.0,0.30621408175864506,0.27965511489879197,0.09489358439644563,0.0,0.0,3.287407744532969,0.0,0.0,0.05789216460299361,0.40526173062846366,0.5565127406257027,Lamp5
