id,created,superceded_id,valid,valid_id,status_dendrite,status_axon,strategy_dendrite,strategy_axon,pt_supervoxel_id,pt_root_id,pt_position,soma_x_um,soma_y_um,soma_z_um
3277,2025-03-10 23:08:22.385524+00:00,,True,864691135469215372,True,True,dendrite_extended,axon_partially_extended,89953521176298442,864691135469215372,[183008 226512  22630],732.032,906.048,905.2
3278,2025-03-10 23:08:22.402170+00:00,,True,864691136274695358,True,True,dendrite_extended,axon_partially_extended,88614315946914418,864691136274695358,[173104 210208  22429],692.416,840.832,897.16
3279,2025-03-10 23:08:22.420404+00:00,,True,864691135976425327,True,True,dendrite_extended,axon_partially_extended,88897234233461709,864691135976425327,[175248 220944  23561],700.992,883.776,942.44
3280,2025-03-10 23:08:22.438329+00:00,,True,864691135477839784,True,True,dendrite_extended,axon_partially_extended,89671564962230422,864691135477839784,[181280 223040  21399],725.12,892.16,855.96
3281,2025-03-10 23:08:22.458874+00:00,,True,864691135499283987,True,True,dendrite_extended,axon_partially_extended,89952284292717350,864691135499283987,[182960 217552  23049],731.84,870.208,921.96
3282,2025-03-10 23:08:22.478572+00:00,,True,864691135209715833,True,True,dendrite_extended,axon_partially_extended,90092540678119476,864691135209715833,[184208 213968  22940],736.832,855.872,917.6
3283,2025-03-10 23:08:22.495432+00:00,,True,864691135868957462,True,True,dendrite_extended,axon_partially_extended,88614728330451230,864691135868957462,[173456 213568  22560],693.824,854.272,902.4
3284,2025-03-10 23:08:22.512256+00:00,,True,864691136380718037,True,True,dendrite_extended,axon_partially_extended,90515715148473488,864691136380718037,[187024 221344  22212],748.096,885.376,888.48
3285,2025-03-10 23:08:22.528177+00:00,,True,864691136013161891,True,True,dendrite_extended,axon_partially_extended,90376901872451423,864691136013161891,[186208 235280  22602],744.832,941.12,904.08
3286,2025-03-10 23:08:22.543938+00:00,,True,864691135477841320,True,True,dendrite_extended,axon_partially_extended,88966503130996352,864691135477841320,[176112 212784  21458],704.448,851.136,858.32
3287,2025-03-10 23:08:22.561053+00:00,,True,864691135214643256,True,True,dendrite_extended,axon_partially_extended,89741246779911895,864691135214643256,[181312 217904  23251],725.248,871.616,930.04
3301,2025-03-12 23:44:49.678253+00:00,,True,864691134886792442,True,True,dendrite_extended,axon_partially_extended,90799045618193936,864691134886792442,[189184 234896  22722],756.736,939.584,908.88
3303,2025-03-12 23:44:49.714594+00:00,,True,864691135756630226,True,True,dendrite_extended,axon_partially_extended,86222396918442649,864691135756630226,[155872 215136  20540],623.488,860.544,821.6
3305,2025-03-12 23:44:49.752401+00:00,,True,864691135566500439,True,False,dendrite_extended,none,90656452435402060,864691135566500439,[188400 221168  20595],753.6,884.672,823.8
3307,2025-03-12 23:44:49.789843+00:00,,True,864691135764015926,True,True,dendrite_extended,axon_partially_extended,93392106622074585,864691135764015926,[208176 156000  24993],832.704,624.0,999.72
3308,2025-03-12 23:44:49.808766+00:00,,True,864691135839499155,True,True,dendrite_extended,axon_partially_extended,91150270864061892,864691135839499155,[191712 230256  22994],766.848,921.024,919.76
3309,2025-03-12 23:44:49.827705+00:00,,True,864691135989177347,True,True,dendrite_extended,axon_partially_extended,89182145184533568,864691135989177347,[177248 246560  23961],708.992,986.24,958.44
3314,2025-03-12 23:44:49.923687+00:00,,True,864691135777789357,True,True,dendrite_clean,axon_partially_extended,91066020449891254,864691135777789357,[191504 126816  20281],766.016,507.264,811.24
3316,2025-03-12 23:44:49.960520+00:00,,True,864691136022090744,True,True,dendrite_clean,axon_partially_extended,90714589112913735,864691136022090744,[188512 130000  20748],754.048,520.0,829.92
3319,2025-03-12 23:44:50.018070+00:00,,True,864691135214611512,True,True,dendrite_extended,axon_partially_extended,89392632807421346,864691135214611512,[179104 242208  22824],716.416,968.832,912.96
3320,2025-03-12 23:44:50.038877+00:00,,True,864691135756460754,True,True,dendrite_extended,axon_partially_extended,89111707854635096,864691135756460754,[177120 246240  24607],708.48,984.96,984.28
3321,2025-03-12 23:44:50.060192+00:00,,True,864691136913691121,True,True,dendrite_extended,axon_partially_extended,90940058118754743,864691136913691121,[190432 237008  23821],761.728,948.032,952.84
3325,2025-03-12 23:44:50.136856+00:00,,True,864691135211926464,True,True,dendrite_clean,axon_partially_extended,88326793387616101,864691135211926464,[171280 165280  20203],685.12,661.12,808.12
3326,2025-03-12 23:44:50.159845+00:00,,True,864691135503350082,True,True,dendrite_extended,axon_partially_extended,91925770158746107,864691135503350082,[197280 241040  22729],789.12,964.16,909.16
3327,2025-03-12 23:44:50.180304+00:00,,True,864691135473961522,True,True,dendrite_extended,axon_partially_extended,91083063282935716,864691135473961522,[191408 253760  23510],765.632,1015.04,940.4
3328,2025-03-12 23:44:50.199298+00:00,,True,864691135294767884,True,True,dendrite_extended,axon_partially_extended,90660713311839146,864691135294767884,[188112 252944  23036],752.448,1011.776,921.44
3331,2025-03-12 23:44:50.255104+00:00,,True,864691135455819114,True,True,dendrite_extended,axon_partially_extended,90014612858208416,864691135455819114,[183728 157456  23111],734.912,629.824,924.44
3332,2025-03-12 23:44:50.272066+00:00,,True,864691135405224174,True,True,dendrite_extended,axon_partially_extended,97120756642675717,864691135405224174,[235104 149344  24097],940.416,597.376,963.88
3333,2025-03-12 23:44:50.289309+00:00,,True,864691135866576604,True,True,dendrite_clean,axon_partially_extended,89732244394326884,864691135866576604,[181296 150944  22284],725.184,603.776,891.36
4737,2026-02-21 19:27:59.720493+00:00,,True,864691136196202472,True,True,dendrite_extended,axon_fully_extended,88745638799717492,864691136196202472,[174448 140192  21793],697.792,560.768,871.72
4738,2026-02-21 19:27:59.742203+00:00,,True,864691136299034139,True,True,dendrite_extended,axon_fully_extended,90790386628903013,864691136299034139,[189312 170352  20454],757.248,681.408,818.16
3336,2025-03-12 23:44:50.344341+00:00,,True,864691135388368001,True,True,dendrite_clean,axon_partially_extended,88679599516443530,864691135388368001,[173968 172672  22530],695.872,690.688,901.2
3337,2025-03-12 23:44:50.364787+00:00,,True,864691135891467401,True,True,dendrite_extended,axon_fully_extended,90441704137851347,864691135891467401,[186528 194000  21229],746.112,776.0,849.16
3338,2025-03-12 23:44:50.381907+00:00,,True,864691136424704815,True,True,dendrite_extended,axon_partially_extended,84738674562233835,864691136424704815,[145200 170368  19704],580.8,681.472,788.16
3339,2025-03-12 23:44:50.402354+00:00,,True,864691135492568551,True,True,dendrite_extended,axon_partially_extended,87410419500823316,864691135492568551,[164432 153776  22694],657.728,615.104,907.76
3340,2025-03-12 23:44:50.419199+00:00,,True,864691135375767369,True,True,dendrite_extended,axon_fully_extended,88964716424532152,864691135375767369,[175888 199648  21374],703.552,798.592,854.96
4739,2026-02-21 19:27:59.763186+00:00,,True,864691135464995134,True,True,dendrite_extended,axon_fully_extended,90087043052943561,864691135464995134,[184016 173104  22527],736.064,692.416,901.08
3342,2025-03-12 23:44:50.456899+00:00,,True,864691136210975676,True,True,dendrite_extended,axon_partially_extended,99231337998828043,864691136210975676,[250656 146048  24657],1002.624,584.192,986.28
3343,2025-03-12 23:44:50.473944+00:00,,True,864691135569866988,True,True,dendrite_extended,axon_partially_extended,84457199719900527,864691135569866988,[143296 170640  20870],573.184,682.56,834.8
3344,2025-03-12 23:44:50.490916+00:00,,True,864691136195834070,True,True,dendrite_extended,axon_partially_extended,90717200922686648,864691136195834070,[188464 149360  24226],753.856,597.44,969.04
3345,2025-03-12 23:44:50.509126+00:00,,True,864691136195796182,True,True,dendrite_extended,axon_partially_extended,91076740822148329,864691136195796182,[191024 206656  21021],764.096,826.624,840.84
3350,2025-03-12 23:44:50.612315+00:00,,True,864691135375361480,True,True,dendrite_clean,axon_partially_extended,90867283790442087,864691135375361480,[189888 219168  20920],759.552,876.672,836.8
3351,2025-03-12 23:44:50.629848+00:00,,True,864691135619463567,True,True,dendrite_extended,axon_partially_extended,96345531890546073,864691135619463567,[229648 140704  21936],918.592,562.816,877.44
3352,2025-03-12 23:44:50.646908+00:00,,True,864691135476528704,True,True,dendrite_extended,axon_partially_extended,90500871943007870,864691135476528704,[187184 110432  23895],748.736,441.728,955.8
3353,2025-03-12 23:44:50.663441+00:00,,True,864691135809663773,True,True,dendrite_extended,axon_partially_extended,90445964946838400,864691135809663773,[186544 225824  22828],746.176,903.296,913.12
3354,2025-03-12 23:44:50.682170+00:00,,True,864691136239387708,True,True,dendrite_extended,axon_partially_extended,90446927086824998,864691136239387708,[186480 232672  23527],745.92,930.688,941.08
3355,2025-03-12 23:44:50.700448+00:00,,True,864691136742623580,True,True,dendrite_extended,axon_partially_extended,91572758072851158,864691136742623580,[194816 232560  21991],779.264,930.24,879.64
3356,2025-03-12 23:44:50.719222+00:00,,True,864691136125840678,True,True,dendrite_extended,axon_partially_extended,90094464756406121,864691136125840678,[184000 228080  22483],736.0,912.32,899.32
3357,2025-03-12 23:44:50.736654+00:00,,True,864691135503287618,True,True,dendrite_clean,axon_partially_extended,89239182081413462,864691135503287618,[178128 147168  21609],712.512,588.672,864.36
3358,2025-03-12 23:44:50.753728+00:00,,True,864691135878061395,True,True,dendrite_extended,axon_fully_extended,90723729071520237,864691135878061395,[188832 198224  22608],755.328,792.896,904.32
4740,2026-02-21 19:27:59.783945+00:00,,True,864691135757040082,True,True,dendrite_extended,axon_fully_extended,91069800088142351,864691135757040082,[191136 154912  20725],764.544,619.648,829.0
3361,2025-03-12 23:44:50.806804+00:00,,True,864691135183646466,True,True,dendrite_extended,axon_partially_extended,91081895185814765,864691135183646466,[191424 245216  24295],765.696,980.864,971.8
3362,2025-03-12 23:44:50.824951+00:00,,True,864691135465503813,True,True,dendrite_extended,axon_partially_extended,90371403979164500,864691135465503813,[186272 194272  20412],745.088,777.088,816.48
3363,2025-03-12 23:44:50.842301+00:00,,True,864691135685087474,True,True,dendrite_extended,axon_partially_extended,88038309225634916,864691135685087474,[169008 113040  21735],676.032,452.16,869.4
3364,2025-03-12 23:44:50.861149+00:00,,True,864691135124146727,True,True,dendrite_extended,axon_partially_extended,88544703183987304,864691135124146727,[172768 215824  22832],691.072,863.296,913.28
3365,2025-03-12 23:44:50.879142+00:00,,True,864691136579408916,True,True,dendrite_extended,axon_partially_extended,97122680318624224,864691136579408916,[235552 163680  20813],942.208,654.72,832.52
3366,2025-03-12 23:44:50.896339+00:00,,True,864691135473954354,True,True,dendrite_extended,axon_partially_extended,90796228119641351,864691135473954354,[189104 214064  22710],756.416,856.256,908.4
3367,2025-03-12 23:44:50.914755+00:00,,True,864691135773694795,True,True,dendrite_extended,axon_partially_extended,89946030619279535,864691135773694795,[183312 171136  21746],733.248,684.544,869.84
3368,2025-03-12 23:44:50.932610+00:00,,True,864691135136735001,True,True,dendrite_clean,axon_partially_extended,90507674768271850,864691135136735001,[187136 161232  20563],748.544,644.928,822.52
3369,2025-03-12 23:44:50.950332+00:00,,True,864691136274655166,True,True,dendrite_clean,axon_partially_extended,88535494707130636,864691136274655166,[172624 147408  22420],690.496,589.632,896.8
3370,2025-03-12 23:44:50.968472+00:00,,True,864691136125956134,True,True,dendrite_extended,axon_partially_extended,90440192443462131,864691136125956134,[186800 182960  22134],747.2,731.84,885.36
3375,2025-03-22 02:28:41.412674+00:00,,True,864691136138335101,True,True,dendrite_extended,axon_partially_extended,89040858007048625,864691136138335101,[176448 242656  24120],705.792,970.624,964.8
3376,2025-03-22 02:28:41.413587+00:00,,True,864691135917047910,True,True,dendrite_extended,axon_partially_extended,88757390098646276,864691135917047910,[174560 227648  23825],698.24,910.592,953.0
3377,2025-03-22 02:28:41.414360+00:00,,True,864691135577208606,True,True,dendrite_extended,axon_partially_extended,90588970378986767,864691135577208606,[187904 242816  24146],751.616,971.264,965.84
3378,2025-03-22 02:28:41.415115+00:00,,True,864691135350606039,True,True,dendrite_extended,axon_partially_extended,91577225106817117,864691135350606039,[194928 265664  23642],779.712,1062.656,945.68
3379,2025-03-22 02:28:41.415931+00:00,,True,864691135309275718,True,True,dendrite_extended,axon_partially_extended,92421444013024372,864691135309275718,[201168 264272  24968],804.672,1057.088,998.72
3380,2025-03-22 02:28:41.416665+00:00,,True,864691135885694832,True,True,dendrite_extended,axon_partially_extended,91014412726876412,864691135885694832,[190800 266720  25040],763.2,1066.88,1001.6
3381,2025-03-22 02:28:41.417385+00:00,,True,864691135336422633,True,True,dendrite_extended,axon_partially_extended,89888375246781992,864691135336422633,[182560 265680  23866],730.24,1062.72,954.64
3382,2025-03-22 02:28:41.418119+00:00,,True,864691135343097029,True,True,dendrite_extended,axon_partially_extended,89674657607141917,864691135343097029,[180784 246464  23372],723.136,985.856,934.88
3383,2025-03-22 02:28:41.418827+00:00,,True,864691135101824288,True,True,dendrite_extended,axon_partially_extended,89111570147509576,864691135101824288,[176976 245088  22760],707.904,980.352,910.4
3384,2025-03-22 02:28:41.419508+00:00,,True,864691135592276491,True,True,dendrite_extended,axon_partially_extended,90379581999149815,864691135592276491,[185936 255504  23119],743.744,1022.016,924.76
3385,2025-03-22 02:28:41.420239+00:00,,True,864691135939209988,True,True,dendrite_extended,axon_partially_extended,91434769564579513,864691135939209988,[193840 253072  23233],775.36,1012.288,929.32
3386,2025-03-22 02:28:41.421019+00:00,,True,864691135849610334,True,True,dendrite_extended,axon_partially_extended,89535706959352429,864691135849610334,[180208 259328  24432],720.832,1037.312,977.28
3387,2025-03-22 02:28:41.421692+00:00,,True,864691135917058150,True,True,dendrite_extended,axon_partially_extended,90236164518783655,864691135917058150,[185264 235584  23985],741.056,942.336,959.4
3388,2025-03-22 02:28:41.422340+00:00,,True,864691136107964377,True,True,dendrite_extended,axon_partially_extended,92420000769915384,864691136107964377,[200832 253424  23995],803.328,1013.696,959.8
3389,2025-03-22 02:28:41.423002+00:00,,True,864691135562519009,True,True,dendrite_extended,axon_partially_extended,91783108525129788,864691135562519009,[196192 226576  22796],784.768,906.304,911.84
3390,2025-03-22 02:28:41.423675+00:00,,True,864691135619527311,True,True,dendrite_extended,axon_partially_extended,89887962929692305,864691135619527311,[182688 262752  23634],730.752,1051.008,945.36
3391,2025-03-22 02:28:41.424318+00:00,,True,864691135849634142,True,True,dendrite_extended,axon_partially_extended,90095426963037465,864691135849634142,[184160 235312  23262],736.64,941.248,930.48
3392,2025-03-22 02:28:41.424981+00:00,,True,864691135361780551,True,True,dendrite_extended,axon_partially_extended,90379994450277968,864691135361780551,[186208 258416  24192],744.832,1033.664,967.68
3393,2025-03-22 02:28:41.425612+00:00,,True,864691135592283403,True,True,dendrite_extended,axon_partially_extended,89393732318826551,864691135592283403,[178800 250336  22642],715.2,1001.344,905.68
3394,2025-03-22 02:28:41.426297+00:00,,True,864691136274712254,True,True,dendrite_extended,axon_partially_extended,89954208371187610,864691136274712254,[182912 232112  22720],731.648,928.448,908.8
3395,2025-03-22 02:28:41.427002+00:00,,True,864691135842794979,True,True,dendrite_extended,axon_partially_extended,90095770493296481,864691135842794979,[184208 238000  22757],736.832,952.0,910.28
3396,2025-03-22 02:28:41.427657+00:00,,True,864691135662408944,True,True,dendrite_extended,axon_partially_extended,88685097075006321,864691135662408944,[173952 213200  22869],695.808,852.8,914.76
3397,2025-03-22 02:28:41.428441+00:00,,True,864691135431088176,True,True,dendrite_extended,axon_partially_extended,90732387860153205,864691135431088176,[188672 262592  23984],754.688,1050.368,959.36
3398,2025-03-22 02:28:41.429117+00:00,,True,864691135577221406,True,True,dendrite_extended,axon_partially_extended,90443903362541865,864691135577221406,[186656 210512  22837],746.624,842.048,913.48
3399,2025-03-22 02:28:41.429761+00:00,,True,864691135476769344,True,True,dendrite_extended,axon_partially_extended,91363026363531527,864691135476769344,[193296 242464  22538],773.184,969.856,901.52
3401,2025-03-22 02:28:41.431052+00:00,,True,864691135503439170,True,True,dendrite_extended,axon_partially_extended,91083887916327130,864691135503439170,[191088 259824  23203],764.352,1039.296,928.12
3402,2025-03-22 02:28:41.431699+00:00,,True,864691135476793920,True,True,dendrite_extended,axon_partially_extended,91856363688383735,864691135476793920,[196688 248368  24116],786.752,993.472,964.64
3403,2025-03-22 02:28:41.432333+00:00,,True,864691135583913069,True,True,dendrite_extended,axon_partially_extended,89321851746546489,864691135583913069,[178272 238912  22989],713.088,955.648,919.56
3404,2025-03-22 02:28:41.432984+00:00,,True,864691135431109168,True,True,dendrite_extended,axon_partially_extended,89463963624412378,864691135431109168,[179424 249120  22926],717.696,996.48,917.04
3405,2025-03-22 02:28:41.433611+00:00,,True,864691135396312821,True,True,dendrite_extended,axon_partially_extended,89815876333055451,864691135396312821,[182288 249728  24885],729.152,998.912,995.4
3406,2025-03-22 02:30:20.015051+00:00,,True,864691135388675969,True,True,dendrite_extended,axon_partially_extended,90444453118345856,864691135388675969,[186768 214288  22811],747.072,857.152,912.44
3407,2025-03-22 02:30:20.059409+00:00,,True,864691135271696549,True,True,dendrite_extended,axon_partially_extended,90937996400257988,864691135271696549,[190320 221568  22817],761.28,886.272,912.68
3408,2025-03-22 02:30:20.077119+00:00,,True,864691135686055351,True,True,dendrite_extended,axon_partially_extended,90022171866704237,864691135686055351,[183440 213888  22339],733.76,855.552,893.56
3409,2025-03-22 02:30:20.096562+00:00,,True,864691135480311494,True,True,dendrite_extended,axon_partially_extended,88475090421070247,864691135480311494,[172464 221888  23253],689.856,887.552,930.12
3411,2025-03-22 02:30:20.127672+00:00,,True,864691135701272610,True,True,dendrite_extended,axon_partially_extended,91219952212160819,864691135701272610,[192240 224992  21472],768.96,899.968,858.88
3412,2025-03-22 02:30:20.143998+00:00,,True,864691135431089968,True,True,dendrite_extended,axon_partially_extended,90374909075043338,864691135431089968,[186240 220736  23377],744.96,882.944,935.08
3413,2025-03-22 02:30:20.163248+00:00,,True,864691136041000190,True,True,dendrite_extended,axon_partially_extended,89954208237242645,864691136041000190,[183184 232096  21938],732.736,928.384,877.52
3414,2025-03-22 02:30:20.181210+00:00,,True,864691135388660865,True,True,dendrite_extended,axon_partially_extended,89811684176217717,864691135388660865,[182208 218784  22551],728.832,875.136,902.04
3415,2025-03-22 02:30:20.198841+00:00,,True,864691134919529994,True,True,dendrite_extended,axon_partially_extended,89036734570519019,864691134919529994,[176416 211872  22512],705.664,847.488,900.48
3416,2025-03-22 02:30:20.223952+00:00,,True,864691135212078784,True,True,dendrite_extended,axon_partially_extended,88330710531955625,864691135212078784,[171232 194720  21159],684.928,778.88,846.36
3417,2025-03-22 02:30:20.239616+00:00,,True,864691135503448898,True,True,dendrite_extended,axon_partially_extended,89742552248623609,864691135503448898,[181680 227760  21700],726.72,911.04,868.0
3421,2025-03-24 20:10:47.032618+00:00,,True,864691135849640798,True,True,dendrite_clean,axon_partially_extended,89873050467637493,864691135849640798,[182336 151392  21018],729.344,605.568,840.72
3424,2025-03-24 20:10:47.076850+00:00,,True,864691135476790080,True,True,dendrite_extended,axon_partially_extended,89250314636650252,864691135476790080,[178000 230464  21610],712.0,921.856,864.4
3425,2025-03-24 20:10:47.098343+00:00,,True,864691135947876644,True,True,dendrite_extended,axon_partially_extended,89462864246543162,864691135947876644,[179744 240896  23595],718.976,963.584,943.8
3426,2025-03-24 20:10:47.112717+00:00,,True,864691135939462453,True,True,dendrite_extended,axon_partially_extended,90939370722524710,864691135939462453,[190384 231984  22176],761.536,927.936,887.04
3427,2025-03-24 20:10:47.127958+00:00,,True,864691135456207722,True,True,dendrite_extended,axon_partially_extended,89738016763137206,864691135456207722,[181632 193824  21686],726.528,775.296,867.44
3429,2025-03-24 20:10:47.155323+00:00,,True,864691136619096795,True,True,dendrite_extended,axon_partially_extended,88329267556959862,864691136619096795,[171328 183712  22050],685.312,734.848,882.0
3432,2025-03-24 20:49:59.367430+00:00,,True,864691136335553971,True,True,dendrite_extended,axon_fully_extended,91063959066607860,864691136335553971,[191248 111408  21575],764.992,445.632,863.0
3433,2025-03-24 20:49:59.386657+00:00,,True,864691135868916246,True,True,dendrite_extended,axon_partially_extended,87060500126712703,864691135868916246,[161904 168048  24326],647.616,672.192,973.04
3434,2025-03-24 20:49:59.401410+00:00,,True,864691136725343485,True,True,dendrite_extended,axon_partially_extended,98319154926905916,864691136725343485,[243952 165104  19442],975.808,660.416,777.68
3436,2025-03-24 20:49:59.429386+00:00,,True,864691135562474977,True,True,dendrite_extended,axon_partially_extended,88328305014564369,864691135562474977,[171104 176624  18476],684.416,706.496,739.04
3438,2025-03-24 20:49:59.457604+00:00,,True,864691134886828794,True,True,dendrite_clean,axon_interareal,110625507674057836,864691134886828794,[333436 104369  20076],1333.744,417.476,803.04
3439,2025-03-24 20:49:59.473584+00:00,,True,864691136058023640,True,True,dendrite_extended,axon_partially_extended,89461214777742409,864691136058023640,[179696 228992  22023],718.784,915.968,880.92
3441,2025-03-24 20:49:59.502473+00:00,,True,864691135741458324,True,True,dendrite_clean,axon_partially_extended,88178634329772691,864691135741458324,[170336 109808  21034],681.344,439.232,841.36
3443,2025-03-24 20:49:59.531958+00:00,,True,864691136006493898,True,True,dendrite_clean,axon_partially_extended,88185231466645409,864691136006493898,[170256 159232  21558],681.024,636.928,862.32
3445,2025-03-24 20:49:59.558980+00:00,,True,864691135655894978,True,True,dendrite_clean,axon_partially_extended,88887544384930048,864691135655894978,[175312 148848  20723],701.248,595.392,828.92
3450,2025-03-24 20:49:59.632994+00:00,,True,864691137055712630,True,True,dendrite_extended,axon_partially_extended,86495281893676576,864691137055712630,[157984 151216  20191],631.936,604.864,807.64
3452,2025-03-24 20:49:59.660985+00:00,,True,864691135342958789,True,True,dendrite_extended,axon_partially_extended,93039575505052682,864691135342958789,[205824 150848  23452],823.296,603.392,938.08
4741,2026-02-21 19:27:59.808103+00:00,,True,864691136211371452,True,True,dendrite_extended,axon_fully_extended,91000462203198157,864691136211371452,[190976 162720  21212],763.904,650.88,848.48
3454,2025-03-24 20:49:59.688488+00:00,,True,864691135396115445,True,True,dendrite_extended,axon_partially_extended,95714962374210032,864691135396115445,[225216 161104  24619],900.864,644.416,984.76
3455,2025-03-24 20:49:59.700907+00:00,,True,864691136196517452,True,True,dendrite_extended,axon_partially_extended,89521000991262063,864691136196517452,[179904 149920  24348],719.616,599.68,973.92
3456,2025-03-24 20:49:59.713454+00:00,,True,864691135324725404,True,True,dendrite_extended,axon_partially_extended,90720842518124669,864691135324725404,[188960 176432  20155],755.84,705.728,806.2
3457,2025-03-24 20:49:59.725291+00:00,,True,864691136195798504,True,True,dendrite_extended,axon_partially_extended,91146560011902989,864691136195798504,[192016 202448  22622],768.064,809.792,904.88
3458,2025-03-24 20:49:59.738753+00:00,,True,864691136006519498,True,True,dendrite_clean,axon_partially_extended,89240762696564988,864691136006519498,[178096 158944  22197],712.384,635.776,887.88
3459,2025-03-24 20:49:59.751255+00:00,,True,864691135809568029,True,True,dendrite_extended,axon_partially_extended,97896186413108456,864691135809568029,[241040 159440  18166],964.16,637.76,726.64
3460,2025-03-24 20:49:59.764479+00:00,,True,864691136905560754,True,True,dendrite_extended,axon_partially_extended,90721873578469059,864691136905560754,[188960 184416  22034],755.84,737.664,881.36
3461,2025-03-24 20:49:59.777152+00:00,,True,864691135293678006,True,True,dendrite_extended,axon_partially_extended,88891255303573839,864691135293678006,[175184 176816  21073],700.736,707.264,842.92
3462,2025-03-24 20:49:59.789378+00:00,,True,864691135493031519,True,True,dendrite_extended,axon_partially_extended,89876623746754967,864691135493031519,[182384 178144  20422],729.536,712.576,816.88
4742,2026-02-21 19:27:59.829583+00:00,,True,864691135448212882,True,True,dendrite_extended,axon_fully_extended,90368311870689341,864691135448212882,[186368 171696  22053],745.472,686.784,882.12
3470,2025-03-24 20:49:59.889186+00:00,,True,864691136025624889,True,True,dendrite_extended,axon_partially_extended,89886863351269240,864691136025624889,[182464 254352  23375],729.856,1017.408,935.0
3471,2025-03-24 20:49:59.901400+00:00,,True,864691135343081925,True,True,dendrite_extended,axon_partially_extended,89955513974312297,864691135343081925,[182976 241744  22363],731.904,966.976,894.52
3472,2025-03-24 20:49:59.915175+00:00,,True,864691135014600950,True,True,dendrite_extended,axon_partially_extended,89528353773943370,864691135014600950,[180016 204592  22798],720.064,818.368,911.92
3473,2025-03-24 20:49:59.928439+00:00,,True,864691135384404954,True,True,dendrite_extended,axon_partially_extended,91500533969484144,864691135384404954,[194512 218624  22133],778.048,874.496,885.32
3476,2025-03-24 20:49:59.967475+00:00,,True,864691136392254847,True,True,dendrite_extended,axon_partially_extended,91074816609731706,864691136392254847,[191312 192688  20556],765.248,770.752,822.24
3477,2025-03-24 20:49:59.980585+00:00,,True,864691135885663600,True,True,dendrite_extended,axon_partially_extended,89317590937649270,864691135885663600,[178304 207200  21460],713.216,828.8,858.4
3480,2025-03-24 20:50:00.020310+00:00,,True,864691135492991839,True,True,dendrite_extended,axon_partially_extended,89525536141152793,864691135492991839,[179872 183584  21726],719.488,734.336,869.04
3481,2025-03-28 15:50:18.397678+00:00,,True,864691135782923600,True,True,dendrite_extended,axon_partially_extended,91577499984735769,864691135782923600,[194960 267712  23652],779.84,1070.848,946.08
3482,2025-03-28 15:50:18.398596+00:00,,True,864691136195906774,True,True,dendrite_extended,axon_partially_extended,90381231535058816,864691136195906774,[186048 267776  25228],744.192,1071.104,1009.12
3483,2025-03-28 15:50:18.399337+00:00,,True,864691135492688871,True,True,dendrite_extended,axon_partially_extended,92140450139838331,864691135492688871,[199120 267648  25596],796.48,1070.592,1023.84
3484,2025-03-28 15:50:18.400086+00:00,,True,864691135619541903,True,True,dendrite_extended,axon_partially_extended,91014206635613152,864691135619541903,[190944 265184  25537],763.776,1060.736,1021.48
3486,2025-03-28 15:50:18.401516+00:00,,True,864691136033849019,True,True,dendrite_extended,axon_partially_extended,91506994002967564,864691136033849019,[194496 266752  25204],777.984,1067.008,1008.16
3487,2025-03-28 15:50:18.402231+00:00,,True,864691135727496511,True,True,dendrite_extended,axon_partially_extended,91717962595375646,864691135727496511,[195888 265648  23830],783.552,1062.592,953.2
3488,2025-03-28 15:50:18.402963+00:00,,True,864691136975583516,True,True,dendrite_extended,axon_partially_extended,91507268881070076,864691136975583516,[194576 268912  25481],778.304,1075.648,1019.24
3489,2025-03-28 15:50:18.403653+00:00,,True,864691135662460400,True,True,dendrite_extended,axon_partially_extended,90310656431528110,864691135662460400,[185424 266032  23985],741.696,1064.128,959.4
3490,2025-03-28 15:50:18.404354+00:00,,True,864691135782899536,True,True,dendrite_extended,axon_partially_extended,92915262172890410,864691135782899536,[204752 273328  25043],819.008,1093.312,1001.72
3492,2025-03-28 15:50:18.405845+00:00,,True,864691135782890064,True,True,dendrite_extended,axon_partially_extended,93126230966195906,864691135782890064,[206368 272128  24718],825.472,1088.512,988.72
3494,2025-03-28 15:50:18.407201+00:00,,True,864691135587260796,True,True,dendrite_extended,axon_partially_extended,92492018848169562,864691135587260796,[201280 265632  24091],805.12,1062.528,963.64
3495,2025-03-28 15:50:18.407878+00:00,,True,864691136392355711,True,True,dendrite_extended,axon_partially_extended,90661125829727188,864691136392355711,[188336 256128  24268],753.344,1024.512,970.72
3496,2025-03-28 15:50:18.408552+00:00,,True,864691136118346148,True,True,dendrite_extended,axon_partially_extended,91294169716317121,864691136118346148,[192672 254080  24636],770.688,1016.32,985.44
3497,2025-03-28 15:50:18.409247+00:00,,True,864691136991901845,True,True,dendrite_extended,axon_partially_extended,91504863498245500,864691136991901845,[194288 250688  24029],777.152,1002.752,961.16
3498,2025-03-28 15:50:18.409933+00:00,,True,864691135183693826,True,True,dendrite_extended,axon_partially_extended,91714732578520135,864691135183693826,[195744 241616  22156],782.976,966.464,886.24
3499,2025-03-28 15:51:16.769925+00:00,,True,864691136380816597,True,True,dendrite_extended,axon_partially_extended,88045730861895569,864691136380816597,[169168 168480  21133],676.672,673.92,845.32
3500,2025-03-28 15:51:16.795013+00:00,,True,864691136118337956,True,True,dendrite_extended,axon_partially_extended,88607100468587301,864691136118337956,[173104 156464  22608],692.416,625.856,904.32
